player_id,round,minutes,total_points,goals_scored,assists,clean_sheets,bonus,value,transfers_balance,was_home
283,3,0,0,0,0,0,0,40,-153,1
283,4,0,0,0,0,0,0,40,-125,0
283,5,0,0,0,0,0,0,40,-94,0
284,1,0,0,0,0,0,0,40,0,1
284,2,0,0,0,0,0,0,40,-284,0
284,3,0,0,0,0,0,0,40,295,1
284,4,0,0,0,0,0,0,40,-54,0
284,5,0,0,0,0,0,0,40,425,0
285,1,26,1,0,0,0,0,40,0,1
285,2,0,0,0,0,0,0,40,-44,0
285,3,0,0,0,0,0,0,40,-491,1
285,4,0,0,0,0,0,0,40,-629,0
285,5,0,0,0,0,0,0,40,-192,0
286,1,90,3,0,0,1,0,50,0,1
286,2,82,6,0,1,1,0,50,9859,0
286,3,81,5,0,0,1,0,50,16123,1
286,4,59,13,2,0,0,2,50,14908,0
286,5,82,4,0,1,0,0,51,329008,0
287,1,19,0,0,0,0,0,50,0,1
287,2,31,6,1,0,0,0,50,-682,0
287,3,0,0,0,0,0,0,50,140,1
287,4,0,0,0,0,0,0,50,-2492,0
287,5,0,0,0,0,0,0,50,-1008,0
288,1,0,0,0,0,0,0,45,0,1
288,2,0,0,0,0,0,0,45,-2542,0
288,3,0,0,0,0,0,0,45,-165,1
288,4,0,0,0,0,0,0,45,-2198,0
288,5,0,0,0,0,0,0,45,-2921,0
289,1,90,2,0,0,1,0,45,0,1
289,2,0,0,0,0,0,0,45,4451,0
289,3,0,0,0,0,0,0,45,-12365,1
289,4,68,1,0,0,0,0,45,-6726,0
289,5,45,0,0,0,0,0,45,-2230,0
290,1,90,6,0,1,1,0,45,0,1
290,2,90,2,0,0,1,0,45,69997,0
290,3,90,3,0,0,1,0,45,91326,1
290,4,90,2,0,0,0,0,45,81497,0
290,5,77,2,0,0,0,0,45,-886,0
291,1,0,0,0,0,0,0,45,0,1
291,2,0,0,0,0,0,0,45,-32,0
291,3,0,0,0,0,0,0,45,-33,1
291,4,0,0,0,0,0,0,45,1,0
291,5,0,0,0,0,0,0,45,-23,0
292,1,0,0,0,0,0,0,50,0,1
292,2,0,0,0,0,0,0,50,-178,0
292,3,0,0,0,0,0,0,49,-131,1
292,4,0,0,0,0,0,0,49,-30,0
292,5,0,0,0,0,0,0,49,-24,0
293,1,0,0,0,0,0,0,50,0,1
293,2,0,0,0,0,0,0,50,-197,0
293,3,0,0,0,0,0,0,50,-96,1
293,4,0,0,0,0,0,0,50,-47,0
293,5,0,0,0,0,0,0,50,-22,0
294,1,0,0,0,0,0,0,45,0,1
294,2,0,0,0,0,0,0,45,-1658,0
294,3,0,0,0,0,0,0,45,-1263,1
294,4,0,0,0,0,0,0,45,258,0
294,5,0,0,0,0,0,0,45,63,0
295,1,90,5,0,1,1,0,55,0,1
295,2,90,1,0,0,1,0,55,66700,0
295,3,90,2,0,0,1,0,55,-9368,1
295,4,81,4,0,1,0,0,55,-18516,0
295,5,90,1,0,0,0,0,55,6823,0
296,1,0,0,0,0,0,0,50,0,1
296,2,0,0,0,0,0,0,50,-26,0
296,3,0,0,0,0,0,0,50,-67,1
296,4,0,0,0,0,0,0,50,-603,0
296,5,0,0,0,0,0,0,50,-1213,0
297,1,0,0,0,0,0,0,45,0,1
297,2,0,0,0,0,0,0,45,-462,0
297,3,0,0,0,0,0,0,45,-302,1
297,4,0,0,0,0,0,0,45,-159,0
297,5,0,0,0,0,0,0,45,-156,0
298,1,0,0,0,0,0,0,45,0,1
298,2,0,0,0,0,0,0,45,-8866,0
298,3,0,0,0,0,0,0,45,-5574,1
298,4,0,0,0,0,0,0,45,-3752,0
298,5,0,0,0,0,0,0,45,-2761,0
299,1,0,0,0,0,0,0,45,0,1
299,2,0,0,0,0,0,0,45,-1210,0
299,3,0,0,0,0,0,0,45,-778,1
299,4,0,0,0,0,0,0,45,-497,0
299,5,0,0,0,0,0,0,45,-365,0
340,1,0,0,0,0,0,0,50,0,1
340,2,0,0,0,0,0,0,50,-243,0
340,3,0,0,0,0,0,0,50,-124,1
340,4,0,0,0,0,0,0,50,22,0
340,5,7,1,0,0,0,0,50,48,0
556,1,5,1,0,0,0,0,40,0,1
556,2,0,0,0,0,0,0,40,-10048,0
556,3,0,0,0,0,0,0,40,-12694,1
556,4,0,0,0,0,0,0,40,-14007,0
556,5,0,0,0,0,0,0,40,-15803,0
563,1,0,0,0,0,0,0,50,0,1
563,2,45,1,0,0,0,0,50,-210,0
563,3,0,0,0,0,0,0,50,104,1
563,4,0,0,0,0,0,0,50,-369,0
563,5,0,0,0,0,0,0,50,-418,0
572,1,90,10,0,0,1,3,45,0,1
572,2,90,10,0,0,1,3,45,89555,0
572,3,90,6,0,0,1,0,46,306909,1
572,4,90,2,0,0,0,0,46,171110,0
572,5,90,6,0,0,0,0,46,108104,0
574,1,0,0,0,0,0,0,50,0,1
574,2,0,0,0,0,0,0,50,-662,0
574,3,8,1,0,0,0,0,50,-1139,1
574,4,0,0,0,0,0,0,49,-421,0
574,5,0,0,0,0,0,0,49,-537,0
576,1,70,3,0,0,1,0,50,0,1
576,2,58,0,0,0,0,0,50,833,0
576,3,62,3,0,0,1,0,50,-916,1
576,4,59,1,0,0,0,0,50,-410,0
576,5,0,0,0,0,0,0,50,-208,0
585,1,26,1,0,0,0,0,40,0,1
585,2,31,1,0,0,0,0,40,-831,0
585,3,19,1,0,0,0,0,40,-1665,1
585,4,31,1,0,0,0,0,40,-2456,0
585,5,90,1,0,0,0,0,40,-136,0
586,1,63,15,1,0,1,1,40,0,1
586,2,58,1,0,0,0,0,40,160120,0
586,3,70,8,0,0,1,0,40,98035,1
586,4,58,1,0,0,0,0,41,246029,0
586,5,0,0,0,0,0,0,41,-152875,0
589,1,0,0,0,0,0,0,50,0,1
589,2,45,1,0,0,0,0,50,-178,0
589,3,81,2,0,0,1,0,50,-134,1
589,4,0,0,0,0,0,0,50,-111,0
589,5,12,1,0,0,0,0,50,-143,0
617,2,7,1,0,0,0,0,50,23,0
617,3,8,1,0,0,0,0,50,482,1
617,4,30,1,0,0,0,0,50,147,0
617,5,27,6,1,0,0,0,50,172,0
632,3,0,0,0,0,0,0,50,2012,1
632,4,0,0,0,0,0,0,50,1122,0
632,5,0,0,0,0,0,0,50,-1167,0
637,3,0,0,0,0,0,0,50,1405,1
637,4,8,1,0,0,0,0,50,2411,0
637,5,12,1,0,0,0,0,50,3868,0
638,3,26,1,0,0,0,0,40,5681,1
638,4,8,0,0,0,0,0,40,10672,0
638,5,0,0,0,0,0,0,40,1437,0
642,3,27,1,0,0,0,0,55,388,1
642,4,30,1,0,0,0,0,55,606,0
642,5,62,2,0,0,0,0,55,761,0
645,3,0,0,0,0,0,0,50,186,1
645,4,0,0,0,0,0,0,50,180,0
645,5,0,0,0,0,0,0,50,100,0
259,1,90,2,0,0,0,0,40,0,1
259,2,90,2,0,0,0,0,40,-44411,0
259,3,90,3,0,0,0,0,40,-81636,1
259,4,90,1,0,0,0,0,40,-104266,0
259,5,90,4,0,0,0,0,40,-93272,0
267,1,90,5,0,1,0,0,50,0,1
267,2,72,1,0,0,0,0,50,-167,0
267,3,90,2,0,0,0,0,50,-997,1
267,4,76,1,0,0,0,0,50,-645,0
267,5,72,2,0,0,0,0,50,-916,0
300,1,0,0,0,0,0,0,45,0,1
300,2,0,0,0,0,0,0,45,-4363,0
300,3,0,0,0,0,0,0,45,-4114,1
300,4,0,0,0,0,0,0,44,-2408,0
300,5,90,2,0,0,0,0,44,-1343,0
301,1,0,0,0,0,0,0,40,0,1
301,2,0,0,0,0,0,0,40,-9662,0
301,3,0,0,0,0,0,0,40,-1187,1
301,4,0,0,0,0,0,0,40,-8837,0
301,5,0,0,0,0,0,0,40,-10957,0
302,1,0,0,0,0,0,0,40,0,1
302,2,0,0,0,0,0,0,40,140,0
302,3,0,0,0,0,0,0,40,3716,1
302,4,0,0,0,0,0,0,40,11691,0
302,5,0,0,0,0,0,0,40,611,0
303,1,0,0,0,0,0,0,40,0,1
303,2,0,0,0,0,0,0,40,-4615,0
303,3,0,0,0,0,0,0,40,-4792,1
303,4,0,0,0,0,0,0,40,-3541,0
303,5,0,0,0,0,0,0,39,32822,0
304,1,90,4,0,0,0,0,40,0,1
304,2,90,0,0,0,0,0,40,1655,0
304,3,90,3,0,0,0,0,40,-15021,1
304,4,90,1,0,0,0,0,40,-22365,0
304,5,90,2,0,0,0,0,40,-14193,0
305,1,90,2,0,0,0,0,40,0,1
305,2,90,6,1,0,0,0,40,-13968,0
305,3,90,1,0,0,0,0,40,22917,1
305,4,90,14,1,2,0,1,40,-14896,0
305,5,90,2,0,0,0,0,40,168534,0
306,1,90,2,0,0,0,0,40,0,1
306,2,90,-1,0,0,0,0,40,-4475,0
306,3,90,1,0,0,0,0,40,-8595,1
306,4,87,1,0,0,0,0,40,-7666,0
306,5,0,0,0,0,0,0,40,-6269,0
307,1,0,0,0,0,0,0,40,0,1
307,2,0,0,0,0,0,0,40,-595,0
307,3,0,0,0,0,0,0,40,-658,1
307,4,0,0,0,0,0,0,40,-2380,0
307,5,0,0,0,0,0,0,40,-1177,0
308,1,0,0,0,0,0,0,40,0,1
308,2,17,1,0,0,0,0,40,-4147,0
308,3,0,0,0,0,0,0,40,-3936,1
308,4,0,0,0,0,0,0,40,-3285,0
308,5,0,0,0,0,0,0,39,7228,0
309,1,79,4,0,0,0,0,50,0,1
309,2,61,2,0,0,0,0,50,-196,0
309,3,0,0,0,0,0,0,50,-879,1
309,4,0,0,0,0,0,0,50,-1485,0
309,5,0,0,0,0,0,0,49,-1430,0
310,1,0,0,0,0,0,0,50,0,1
310,2,0,0,0,0,0,0,50,-104,0
310,3,0,0,0,0,0,0,50,-55,1
310,4,0,0,0,0,0,0,49,-6,0
310,5,0,0,0,0,0,0,49,15,0
311,1,0,0,0,0,0,0,50,0,1
311,2,0,0,0,0,0,0,50,-191,0
311,3,0,0,0,0,0,0,50,-88,1
311,4,0,0,0,0,0,0,50,-39,0
311,5,0,0,0,0,0,0,50,-21,0
312,1,0,0,0,0,0,0,45,0,1
312,2,0,0,0,0,0,0,45,-772,0
312,3,0,0,0,0,0,0,45,-505,1
312,4,0,0,0,0,0,0,45,-278,0
312,5,0,0,0,0,0,0,45,-250,0
313,1,19,7,1,0,0,1,55,0,1
313,2,0,0,0,0,0,0,55,759,0
313,3,24,1,0,0,0,0,55,-4559,1
313,4,62,1,0,0,0,0,54,-3254,0
313,5,65,2,0,0,0,0,54,-2389,0
314,1,0,0,0,0,0,0,50,0,1
314,2,0,0,0,0,0,0,50,-206,0
314,3,0,0,0,0,0,0,49,-351,1
314,4,0,0,0,0,0,0,49,-326,0
314,5,0,0,0,0,0,0,49,-155,0
315,1,65,2,0,0,0,0,55,0,1
315,2,82,4,0,1,0,0,55,-2198,0
315,3,78,2,0,0,0,0,55,-849,1
315,4,61,1,0,0,0,0,55,-464,0
315,5,66,-1,0,0,0,0,54,-2031,0
316,1,65,9,1,0,0,3,55,0,1
316,2,45,1,0,0,0,0,55,59997,0
316,3,65,2,0,0,0,0,55,-30504,1
316,4,62,12,1,1,0,3,55,1738,0
316,5,80,2,0,0,0,0,55,133193,0
317,1,0,0,0,0,0,0,50,0,1
317,2,0,0,0,0,0,0,50,-8695,0
317,3,0,0,0,0,0,0,50,-4365,1
317,4,0,0,0,0,0,0,50,-2172,0
317,5,0,0,0,0,0,0,50,-1398,0
318,1,0,0,0,0,0,0,55,0,1
318,2,0,0,0,0,0,0,55,-3822,0
318,3,0,0,0,0,0,0,54,-3409,1
318,4,28,1,0,0,0,0,54,-1303,0
318,5,24,1,0,0,0,0,54,-322,0
319,1,0,0,0,0,0,0,50,0,1
319,2,0,0,0,0,0,0,50,-409,0
319,3,0,0,0,0,0,0,50,-191,1
319,4,0,0,0,0,0,0,50,-87,0
319,5,0,0,0,0,0,0,50,-60,0
320,1,24,1,0,0,0,0,50,0,1
320,2,45,5,1,0,0,0,50,-1625,0
320,3,0,0,0,0,0,0,50,45434,1
320,4,0,0,0,0,0,0,50,17117,0
320,5,9,1,0,0,0,0,50,597,0
321,1,10,1,0,0,0,0,45,0,1
321,2,0,0,0,0,0,0,45,17271,0
321,3,0,0,0,0,0,0,45,73544,1
321,4,0,0,0,0,0,0,45,24582,0
321,5,0,0,0,0,0,0,45,12737,0
322,1,0,0,0,0,0,0,50,0,1
322,2,0,0,0,0,0,0,50,-2247,0
322,3,0,0,0,0,0,0,50,-3877,1
322,4,0,0,0,0,0,0,50,-1678,0
322,5,0,0,0,0,0,0,50,-988,0
323,1,24,1,0,0,0,0,45,0,1
323,2,7,1,0,0,0,0,45,-5950,0
323,3,11,1,0,0,0,0,45,-4340,1
323,4,0,0,0,0,0,0,45,-7171,0
323,5,0,0,0,0,0,0,45,-11642,0
324,1,0,0,0,0,0,0,50,0,1
324,2,0,0,0,0,0,0,50,-639,0
324,3,0,0,0,0,0,0,49,-648,1
324,4,0,0,0,0,0,0,49,-456,0
324,5,0,0,0,0,0,0,49,-262,0
554,1,0,0,0,0,0,0,45,0,1
554,2,0,0,0,0,0,0,45,-583,0
554,3,0,0,0,0,0,0,45,-698,1
554,4,0,0,0,0,0,0,45,-302,0
554,5,0,0,0,0,0,0,45,-237,0
562,1,79,2,0,0,0,0,55,0,1
562,2,72,2,0,0,0,0,55,-3302,0
562,3,65,2,0,0,0,0,55,-4936,1
562,4,27,1,0,0,0,0,54,-3657,0
562,5,16,1,0,0,0,0,54,-4147,0
564,1,90,2,0,0,0,0,45,0,1
564,2,90,2,0,0,0,0,45,-2247,0
564,3,90,2,0,0,0,0,45,-2758,1
564,4,90,1,0,0,0,0,45,330,0
564,5,0,0,0,0,0,0,45,-1335,0
571,1,0,0,0,0,0,0,50,0,1
571,2,0,0,0,0,0,0,50,-1993,0
571,3,0,0,0,0,0,0,49,-2128,1
571,4,13,1,0,0,0,0,49,-906,0
571,5,17,1,0,0,0,0,49,-759,0
591,1,70,5,0,1,0,0,55,0,1
591,2,90,5,0,1,0,0,55,13215,0
591,3,90,1,0,0,0,0,55,25086,1
591,4,90,2,0,0,0,0,55,12977,0
591,5,73,2,0,0,0,0,55,-6004,0
592,1,10,1,0,0,0,0,40,0,1
592,2,17,1,0,0,0,0,40,-3097,0
592,3,12,1,0,0,0,0,40,-2760,1
592,4,2,1,0,0,0,0,40,-2585,0
592,5,90,2,0,0,0,0,40,-2909,0
602,1,0,0,0,0,0,0,45,0,1
602,2,0,0,0,0,0,0,45,942,0
602,3,0,0,0,0,0,0,45,382,1
602,4,0,0,0,0,0,0,45,-968,0
602,5,0,0,0,0,0,0,45,-489,0
619,2,28,1,0,0,0,0,50,84,0
619,3,77,4,0,0,0,0,50,979,1
619,4,90,4,0,0,0,0,50,1408,0
619,5,80,2,0,0,0,0,50,3407,0
640,3,24,1,0,0,0,0,55,1528,1
640,4,27,5,1,0,0,0,55,1835,0
640,5,9,0,0,0,0,0,55,2777,0
260,1,65,3,0,0,1,0,65,0,0
260,2,45,1,0,0,0,0,65,-42839,1
260,3,17,0,0,0,0,0,64,-148278,0
260,4,18,1,0,0,0,0,63,-121524,1
260,5,0,0,0,0,0,0,62,-75090,1
326,1,0,0,0,0,0,0,45,0,0
326,2,0,0,0,0,0,0,45,-5031,1
326,3,0,0,0,0,0,0,45,-9253,0
326,4,0,0,0,0,0,0,45,-6925,1
326,5,0,0,0,0,0,0,45,-3459,1
327,1,90,10,0,0,1,2,50,0,0
327,2,45,1,0,0,0,0,50,37035,1
327,3,29,1,0,0,0,0,50,-2619,0
327,4,0,0,0,0,0,0,50,-10468,1
327,5,0,0,0,0,0,0,50,-9261,1
329,1,90,6,0,0,1,0,45,0,0
329,2,33,1,0,0,0,0,45,9026,1
329,3,0,0,0,0,0,0,45,-122557,0
329,4,0,0,0,0,0,0,44,-112676,1
329,5,0,0,0,0,0,0,44,-34904,1
330,1,90,6,0,0,1,0,45,0,0
330,2,67,2,0,0,0,0,45,2801,1
330,3,60,14,1,0,1,3,45,-432,0
330,4,82,15,1,0,1,3,45,98023,1
330,5,66,5,0,0,1,0,46,366973,1
331,1,0,0,0,0,0,0,45,0,0
331,2,0,0,0,0,0,0,45,-926,1
331,3,90,2,0,0,0,0,45,253,0
331,4,72,6,0,0,1,0,45,621,1
331,5,90,6,0,0,1,0,45,1220,1
332,1,90,10,0,0,1,2,45,0,0
332,2,90,2,0,0,0,0,45,34143,1
332,3,90,4,0,0,0,0,45,14204,0
332,4,90,2,0,0,0,0,45,5626,1
332,5,90,8,0,0,1,2,45,-1614,1
333,1,0,0,0,0,0,0,45,0,0
333,2,0,0,0,0,0,0,45,-170,1
333,3,0,0,0,0,0,0,45,-63,0
333,4,0,0,0,0,0,0,45,-39,1
333,5,0,0,0,0,0,0,45,-22,1
334,1,90,6,0,0,1,0,50,0,0
334,2,90,4,0,0,0,0,50,9697,1
334,3,90,4,0,0,0,0,50,-2089,0
334,4,90,7,0,1,0,0,50,66646,1
334,5,90,6,0,0,1,0,50,48147,1
335,1,90,13,1,0,1,3,60,0,0
335,2,90,4,0,0,0,0,60,67665,1
335,3,90,2,0,0,0,0,60,12619,0
335,4,87,3,0,0,1,0,60,-19365,1
335,5,90,5,0,0,1,0,60,-8309,1
336,1,24,1,0,0,0,0,60,0,0
336,2,68,2,0,0,0,0,60,-7813,1
336,3,61,3,0,0,1,0,59,-8372,0
336,4,71,9,1,0,1,1,59,-4605,1
336,5,75,3,0,0,1,0,58,14111,1
337,1,81,3,0,0,1,0,55,0,0
337,2,45,1,0,0,0,0,55,-5840,1
337,3,28,1,0,0,0,0,55,-14068,0
337,4,18,1,0,0,0,0,54,-10317,1
337,5,22,1,0,0,0,0,54,-7941,1
338,1,90,5,0,0,1,0,55,0,0
338,2,90,2,0,0,0,0,55,-4850,1
338,3,90,2,0,0,0,0,55,-15707,0
338,4,90,7,0,1,0,0,54,-14489,1
338,5,90,5,0,0,1,0,54,-4200,1
339,1,8,1,0,0,0,0,50,0,0
339,2,0,0,0,0,0,0,50,-1056,1
339,3,0,0,0,0,0,0,50,-1965,0
339,4,2,1,0,0,0,0,49,-1113,1
339,5,0,0,0,0,0,0,49,-977,1
341,1,0,0,0,0,0,0,50,0,0
341,2,0,0,0,0,0,0,50,-678,1
341,3,0,0,0,0,0,0,50,-222,0
341,4,0,0,0,0,0,0,50,-435,1
341,5,0,0,0,0,0,0,50,-179,1
342,1,0,0,0,0,0,0,50,0,0
342,2,0,0,0,0,0,0,50,-36,1
342,3,0,0,0,0,0,0,50,-17,0
342,4,0,0,0,0,0,0,50,-11,1
342,5,0,0,0,0,0,0,50,-10,1
343,1,0,0,0,0,0,0,50,0,0
343,2,22,1,0,0,0,0,50,-873,1
343,3,0,0,0,0,0,0,50,-692,0
343,4,7,1,0,0,0,0,50,-1207,1
343,5,23,1,0,0,0,0,49,-709,1
344,1,0,0,0,0,0,0,50,0,0
344,2,0,0,0,0,0,0,50,-120,1
344,3,0,0,0,0,0,0,50,-38,0
344,4,0,0,0,0,0,0,50,-45,1
344,5,0,0,0,0,0,0,50,-13,1
345,1,0,0,0,0,0,0,50,0,0
345,2,45,1,0,0,0,0,50,-3334,1
345,3,72,5,0,1,0,0,49,-1035,0
345,4,71,6,0,1,1,0,49,2579,1
345,5,67,2,0,0,1,0,49,7073,1
346,1,90,1,0,0,1,0,60,0,0
346,2,90,8,1,0,0,2,60,-104622,1
346,3,72,1,0,0,0,0,60,-144642,0
346,4,77,10,1,1,1,2,60,-377508,1
346,5,90,2,0,0,1,0,60,390459,1
347,1,0,0,0,0,0,0,55,0,0
347,2,21,4,0,1,0,0,55,-7627,1
347,3,17,1,0,0,0,0,55,-3112,0
347,4,12,1,0,0,0,0,54,-1054,1
347,5,14,1,0,0,0,0,54,-1434,1
348,1,0,0,0,0,0,0,50,0,0
348,2,0,0,0,0,0,0,50,-5351,1
348,3,0,0,0,0,0,0,50,-2945,0
348,4,0,0,0,0,0,0,50,-1516,1
348,5,0,0,0,0,0,0,50,-983,1
349,1,0,0,0,0,0,0,45,0,0
349,2,0,0,0,0,0,0,45,-726,1
349,3,0,0,0,0,0,0,45,-135,0
349,4,0,0,0,0,0,0,45,-257,1
349,5,0,0,0,0,0,0,45,-70,1
385,1,90,9,0,0,1,2,50,0,0
385,2,90,3,0,0,0,0,50,48690,1
385,3,90,3,0,0,0,0,50,32677,0
385,4,90,3,0,0,0,0,50,15245,1
385,5,90,10,0,0,1,3,50,1014,1
598,1,0,0,0,0,0,0,45,0,0
598,2,56,1,0,0,0,0,45,75,1
598,3,90,4,0,0,0,0,45,201,0
598,4,90,2,0,0,0,0,45,1498,1
598,5,90,6,0,0,1,0,45,782,1
603,1,0,0,0,0,0,0,40,0,0
603,2,0,0,0,0,0,0,40,1169,1
603,3,0,0,0,0,0,0,40,1400,0
603,4,0,0,0,0,0,0,40,388,1
603,5,0,0,0,0,0,0,40,249,1
604,1,0,0,0,0,0,0,45,0,0
604,2,0,0,0,0,0,0,45,2319,1
604,3,0,0,0,0,0,0,45,3728,0
604,4,0,0,0,0,0,0,45,1252,1
604,5,0,0,0,0,0,0,45,-571,1
625,2,0,0,0,0,0,0,40,0,1
625,3,0,0,0,0,0,0,40,8041,0
625,4,0,0,0,0,0,0,40,3754,1
625,5,0,0,0,0,0,0,40,2006,1
629,3,0,0,0,0,0,0,40,11967,0
629,4,0,0,0,0,0,0,40,18112,1
629,5,0,0,0,0,0,0,40,13986,1
641,3,0,0,0,0,0,0,45,149,0
641,4,18,1,0,0,0,0,45,217,1
641,5,0,0,0,0,0,0,45,220,1
648,3,0,0,0,0,0,0,50,819,0
648,4,0,0,0,0,0,0,50,392,1
648,5,1,1,0,0,0,0,50,-47,1
350,1,90,2,0,0,0,0,55,0,0
350,2,90,0,0,0,0,0,55,4084,1
350,3,90,8,0,0,1,1,55,-15469,0
350,4,90,9,0,0,1,2,55,15592,1
350,5,90,8,0,0,1,2,55,-4413,0
351,1,0,0,0,0,0,0,50,0,0
351,2,0,0,0,0,0,0,50,-1380,1
351,3,0,0,0,0,0,0,49,-1838,0
351,4,0,0,0,0,0,0,49,-1342,1
351,5,0,0,0,0,0,0,49,-846,0
352,1,0,0,0,0,0,0,40,0,0
352,2,0,0,0,0,0,0,40,-2260,1
352,3,0,0,0,0,0,0,40,280,0
352,4,0,0,0,0,0,0,40,-3423,1
352,5,0,0,0,0,0,0,40,-1961,0
353,1,0,0,0,0,0,0,40,0,0
353,2,0,0,0,0,0,0,40,-448,1
353,3,0,0,0,0,0,0,40,-284,0
353,4,0,0,0,0,0,0,40,-186,1
353,5,0,0,0,0,0,0,40,-109,0
354,1,0,0,0,0,0,0,40,0,0
354,2,0,0,0,0,0,0,40,-16,1
354,3,0,0,0,0,0,0,40,213,0
354,4,0,0,0,0,0,0,40,157,1
354,5,0,0,0,0,0,0,40,107,0
355,1,0,0,0,0,0,0,40,0,0
355,2,0,0,0,0,0,0,40,-69,1
355,3,0,0,0,0,0,0,40,578,0
355,4,0,0,0,0,0,0,40,67,1
355,5,0,0,0,0,0,0,40,96,0
356,1,90,2,0,0,0,0,65,0,0
356,2,90,1,0,0,0,0,65,-4506,1
356,3,90,6,0,0,1,0,65,-205785,0
356,4,90,8,0,0,1,0,65,-48305,1
356,5,90,8,0,0,1,0,65,-57021,0
357,1,90,0,0,0,0,0,55,0,0
357,2,70,1,0,0,0,0,55,-9049,1
357,3,0,0,0,0,0,0,55,-45306,0
357,4,18,1,0,0,0,0,54,-81882,1
357,5,0,0,0,0,0,0,53,-39805,0
358,1,90,0,0,0,0,0,55,0,0
358,2,70,1,0,0,0,0,55,-18742,1
358,3,90,5,0,0,1,0,55,-51052,0
358,4,45,1,0,0,0,0,54,-22124,1
358,5,90,6,0,0,1,0,54,-40437,0
359,1,0,0,0,0,0,0,50,0,0
359,2,0,0,0,0,0,0,50,-330,1
359,3,0,0,0,0,0,0,50,-255,0
359,4,0,0,0,0,0,0,50,-137,1
359,5,0,0,0,0,0,0,49,78,0
360,1,0,0,0,0,0,0,50,0,0
360,2,0,0,0,0,0,0,50,-140,1
360,3,0,0,0,0,0,0,50,-104,0
360,4,0,0,0,0,0,0,50,-94,1
360,5,0,0,0,0,0,0,50,-57,0
361,1,0,0,0,0,0,0,40,0,0
361,2,0,0,0,0,0,0,40,-529,1
361,3,0,0,0,0,0,0,40,-8,0
361,4,0,0,0,0,0,0,40,-645,1
361,5,0,0,0,0,0,0,40,-466,0
362,1,69,1,0,0,0,0,50,0,0
362,2,76,3,0,0,0,0,50,4556,1
362,3,90,5,0,0,1,0,50,16306,0
362,4,90,9,0,0,1,3,50,16244,1
362,5,90,6,0,0,1,0,50,50743,0
363,1,0,0,0,0,0,0,40,0,0
363,2,0,0,0,0,0,0,40,-337,1
363,3,0,0,0,0,0,0,40,-285,0
363,4,0,0,0,0,0,0,40,-297,1
363,5,0,0,0,0,0,0,40,-211,0
364,1,0,0,0,0,0,0,50,0,0
364,2,19,1,0,0,0,0,50,-643,1
364,3,0,0,0,0,0,0,50,-600,0
364,4,45,1,0,0,0,0,49,-934,1
364,5,0,0,0,0,0,0,49,-362,0
365,1,0,0,0,0,0,0,40,0,0
365,2,0,0,0,0,0,0,40,-3114,1
365,3,0,0,0,0,0,0,40,-5215,0
365,4,0,0,0,0,0,0,40,-2067,1
365,5,0,0,0,0,0,0,40,-1195,0
366,1,62,2,0,0,0,0,75,0,0
366,2,90,4,0,1,0,0,75,-98339,1
366,3,90,3,0,0,1,0,75,-121349,0
366,4,90,3,0,0,1,0,74,-199592,1
366,5,70,6,0,1,1,0,73,-173849,0
367,1,90,12,1,0,0,3,70,0,0
367,2,70,5,0,1,0,0,70,177953,1
367,3,90,11,0,2,1,2,71,103812,0
367,4,30,1,0,0,0,0,72,357507,1
367,5,90,3,0,0,1,0,72,19543,0
368,1,90,8,1,0,0,1,70,0,0
368,2,90,4,0,0,0,0,70,177598,1
368,3,90,3,0,0,1,0,70,-105407,0
368,4,90,3,0,0,1,0,70,-242164,1
368,5,80,2,0,0,1,0,70,-405826,0
369,1,62,2,0,0,0,0,60,0,0
369,2,19,1,0,0,0,0,60,-9330,1
369,3,0,0,0,0,0,0,59,-31936,0
369,4,18,1,0,0,0,0,58,-20391,1
369,5,0,0,0,0,0,0,58,-9591,0
370,1,0,0,0,0,0,0,55,0,0
370,2,0,0,0,0,0,0,55,-2965,1
370,3,0,0,0,0,0,0,54,-4196,0
370,4,0,0,0,0,0,0,54,-1366,1
370,5,0,0,0,0,0,0,54,-641,0
371,1,77,5,0,1,0,0,60,0,0
371,2,19,1,0,0,0,0,60,-178,1
371,3,26,1,0,0,0,0,60,-34196,0
371,4,59,1,0,0,0,0,59,-33117,1
371,5,9,1,0,0,0,0,59,-19324,0
372,1,27,1,0,0,0,0,55,0,0
372,2,76,2,0,0,0,0,55,-14941,1
372,3,83,2,0,0,1,0,55,-17436,0
372,4,30,1,0,0,0,0,54,-7817,1
372,5,90,5,0,0,1,0,54,-7900,0
373,1,0,0,0,0,0,0,55,0,0
373,2,0,0,0,0,0,0,55,-1095,1
373,3,0,0,0,0,0,0,55,-929,0
373,4,0,0,0,0,0,0,55,-372,1
373,5,0,0,0,0,0,0,55,-157,0
374,1,0,0,0,0,0,0,50,0,0
374,2,0,0,0,0,0,0,50,-500,1
374,3,0,0,0,0,0,0,50,-648,0
374,4,0,0,0,0,0,0,49,-568,1
374,5,0,0,0,0,0,0,49,-487,0
375,1,0,0,0,0,0,0,50,0,0
375,2,13,1,0,0,0,0,50,-534,1
375,3,6,1,0,0,0,0,50,-319,0
375,4,0,0,0,0,0,0,49,-285,1
375,5,19,1,0,0,0,0,49,-350,0
376,1,0,0,0,0,0,0,50,0,0
376,2,0,0,0,0,0,0,50,-21,1
376,3,0,0,0,0,0,0,50,-32,0
